,prob_basketball,prob_football,prob_tennis,sentiment,polarity
1905,1.95313e-08,0.03125,0.986328,0.0,0.0
1906,1.95313e-08,0.03125,0.835938,0.0,0.0
1907,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1908,1.95313e-08,1.95313e-08,0.09375,0.0,-0.08333333333333333
1909,1.95313e-08,0.03125,0.986328,0.0,-0.015151515151515148
1910,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1911,1.95313e-08,0.03125,1.95313e-08,0.0,-0.2642857142857143
1912,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1913,0.998047,0.03125,0.835938,0.0,0.0
1914,1.95313e-08,0.03125,0.835938,0.0,0.0
1915,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1916,1.95313e-08,0.03125,0.835938,0.0,0.0
1917,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1918,0.501953,0.998047,0.996094,0.0,0.0
1919,1.95313e-08,0.03125,0.996094,0.0,-0.29333333333333333
1920,1.95313e-08,0.998047,0.986328,1.0,0.45
1921,1.95313e-08,0.03125,1.95313e-08,1.0,0.48863636363636365
1922,1.95313e-08,0.03125,0.835938,0.0,-0.04999999999999999
1923,1.95313e-08,0.03125,0.835938,0.0,0.0
1924,1.95313e-08,0.03125,0.835938,0.0,0.0
1925,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1926,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1927,1.95313e-08,0.03125,1.95313e-08,1.0,0.33565340909090907
1928,1.95313e-08,0.03125,0.986328,1.0,0.2
1929,1.95313e-08,0.03125,0.835938,0.0,0.0
1930,1.95313e-08,0.03125,0.998047,1.0,0.6666666666666666
1931,1.95313e-08,0.03125,0.986328,0.0,-1.0
1932,1.95313e-08,0.03125,0.986328,0.0,-0.15000000000000002
1933,1.95313e-08,0.03125,1.95313e-08,0.0,0.050000000000000024
1934,1.95313e-08,0.03125,1.95313e-08,1.0,0.31714285714285717
1935,1.95313e-08,0.03125,0.503906,1.0,0.5
1936,1.95313e-08,0.03125,1.95313e-08,1.0,0.5
1937,0.681641,0.03125,0.986328,0.0,0.09999999999999999
1938,1.95313e-08,0.03125,1.95313e-08,0.0,-0.25
1939,1.95313e-08,0.03125,0.835938,0.0,-0.4166666666666667
1940,1.95313e-08,0.03125,1.95313e-08,0.0,-0.05
1941,1.95313e-08,0.03125,0.835938,0.0,0.0
1942,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1943,1.95313e-08,0.03125,1.95313e-08,0.0,-0.6
1944,1.95313e-08,0.03125,1.95313e-08,1.0,0.2
1945,1.95313e-08,0.03125,0.986328,1.0,0.4083333333333334
1946,1.95313e-08,0.996094,1.95313e-08,1.0,1.0
1947,1.95313e-08,0.03125,0.986328,0.0,-1.0
1948,1.95313e-08,0.03125,0.835938,0.0,-0.6510416666666667
1949,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1950,1.95313e-08,0.03125,1.95313e-08,0.0,0.04999999999999999
1951,0.970703,0.998047,0.996094,0.0,-0.36041666666666666
1952,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1953,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1954,1.95313e-08,0.03125,0.835938,1.0,0.7
1955,1.95313e-08,1.95313e-08,1.95313e-08,1.0,0.5609375
1956,1.95313e-08,0.00195314,1.95313e-08,0.0,0.0
1957,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1958,1.95313e-08,0.03125,0.835938,0.0,0.0
1959,1.95313e-08,0.03125,0.941406,0.0,0.0
1960,1.95313e-08,0.03125,0.835938,1.0,0.16666666666666666
1961,1.95313e-08,0.03125,1.95313e-08,0.0,-0.75
1962,1.95313e-08,0.03125,0.998047,1.0,0.26
1963,1.95313e-08,0.03125,1.95313e-08,1.0,0.1
1964,1.95313e-08,0.357422,1.95313e-08,0.0,-0.26666666666666666
1965,1.95313e-08,0.03125,0.835938,1.0,1.0
1966,1.95313e-08,0.03125,0.986328,0.0,0.010000000000000031
1967,1.95313e-08,0.03125,1.95313e-08,0.0,-0.05714285714285716
1968,1.95313e-08,0.03125,0.835938,1.0,0.19166666666666665
1969,1.95313e-08,0.03125,1.95313e-08,1.0,0.19333333333333333
1970,1.95313e-08,0.03125,1.95313e-08,1.0,0.30000000000000004
1971,1.95313e-08,0.03125,0.503906,0.0,0.0
1972,1.95313e-08,0.03125,0.835938,1.0,0.8375
1973,1.95313e-08,0.03125,1.95313e-08,1.0,0.8
1974,1.95313e-08,0.03125,0.835938,0.0,0.0
1975,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1976,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1977,1.95313e-08,0.03125,0.835938,0.0,-0.5
1978,1.95313e-08,0.03125,1.95313e-08,1.0,0.5
1979,1.95313e-08,0.03125,0.835938,1.0,0.125
1980,1.95313e-08,0.03125,0.835938,1.0,0.125
1981,1.95313e-08,0.03125,0.835938,1.0,0.125
1982,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1983,0.00195314,1.95313e-08,1.95313e-08,1.0,0.3333333333333333
1984,1.95313e-08,0.03125,1.95313e-08,1.0,0.8333333333333334
1985,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1986,1.95313e-08,0.03125,1.95313e-08,1.0,0.8
1987,1.95313e-08,0.03125,0.996094,0.0,-0.35
1988,1.95313e-08,0.939453,0.835938,1.0,0.571875
1989,1.95313e-08,0.746094,0.986328,0.0,0.024603174603174603
1990,1.95313e-08,0.03125,0.0820313,0.0,0.0
1991,1.95313e-08,0.03125,0.0820313,1.0,0.5
1992,1.95313e-08,0.03125,0.0820313,0.0,-0.033333333333333354
1993,1.95313e-08,0.03125,1.95313e-08,1.0,0.8
1994,1.95313e-08,0.785156,0.835938,0.0,0.025000000000000022
1995,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1996,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1997,1.95313e-08,0.832031,1.95313e-08,0.0,0.0
1998,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
1999,1.95313e-08,0.802734,0.835938,0.0,0.023162841796875
2000,1.95313e-08,0.03125,0.0820313,1.0,0.30000000000000004
2001,1.95313e-08,0.03125,1.95313e-08,0.0,-0.09062500000000001
2002,1.95313e-08,0.03125,0.138672,0.0,-0.02500000000000001
2003,1.95313e-08,0.03125,1.95313e-08,1.0,0.25
2004,1.95313e-08,0.00195314,0.84375,1.0,0.5
2005,1.95313e-08,0.03125,1.95313e-08,0.0,-0.25
2006,1.95313e-08,1.95313e-08,0.09375,0.0,-0.26666666666666666
2007,0.00195314,1.95313e-08,0.994141,1.0,0.42000000000000004
2008,1.95313e-08,0.03125,1.95313e-08,1.0,0.2708333333333333
2009,1.95313e-08,0.03125,1.95313e-08,1.0,0.1
2010,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2011,1.95313e-08,0.03125,0.986328,1.0,0.35
2012,0.835938,0.03125,1.95313e-08,1.0,0.6428571428571428
2013,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2014,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2015,1.95313e-08,0.03125,0.986328,0.0,-0.09230769230769231
2016,1.95313e-08,0.03125,0.986328,1.0,0.8333333333333334
2017,1.95313e-08,0.03125,0.835938,1.0,0.6
2018,1.95313e-08,0.03125,1.95313e-08,0.0,0.09999999999999998
2019,1.95313e-08,0.03125,1.95313e-08,1.0,0.8
2020,1.95313e-08,0.03125,0.986328,0.0,0.0
2021,1.95313e-08,0.03125,0.835938,0.0,0.0
2022,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2023,1.95313e-08,1.95313e-08,0.09375,0.0,-0.08333333333333333
2024,1.95313e-08,0.03125,0.986328,0.0,-0.015151515151515148
2025,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2026,1.95313e-08,0.03125,1.95313e-08,0.0,-0.2642857142857143
2027,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2028,0.998047,0.03125,0.835938,0.0,0.0
2029,1.95313e-08,0.03125,0.835938,0.0,0.0
2030,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2031,1.95313e-08,0.03125,0.835938,0.0,0.0
2032,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2033,0.501953,0.998047,0.996094,0.0,0.0
2034,1.95313e-08,0.03125,0.996094,0.0,-0.29333333333333333
2035,1.95313e-08,0.998047,0.986328,1.0,0.45
2036,1.95313e-08,0.03125,1.95313e-08,1.0,0.48863636363636365
2037,1.95313e-08,0.03125,0.835938,0.0,-0.04999999999999999
2038,1.95313e-08,0.03125,0.835938,0.0,0.0
2039,1.95313e-08,0.03125,0.835938,0.0,0.0
2040,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2041,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2042,1.95313e-08,0.03125,1.95313e-08,1.0,0.33565340909090907
2043,1.95313e-08,0.03125,0.986328,1.0,0.2
2044,1.95313e-08,0.03125,0.835938,0.0,0.0
2045,1.95313e-08,0.03125,0.998047,1.0,0.6666666666666666
2046,1.95313e-08,0.03125,0.986328,0.0,-1.0
2047,1.95313e-08,0.03125,0.986328,0.0,-0.15000000000000002
2048,1.95313e-08,0.03125,1.95313e-08,0.0,0.050000000000000024
2049,1.95313e-08,0.03125,1.95313e-08,1.0,0.31714285714285717
2050,1.95313e-08,0.03125,0.503906,1.0,0.5
2051,1.95313e-08,0.03125,1.95313e-08,1.0,0.5
2052,0.681641,0.03125,0.986328,0.0,0.09999999999999999
2053,1.95313e-08,0.03125,1.95313e-08,0.0,-0.25
2054,1.95313e-08,0.03125,0.835938,0.0,-0.4166666666666667
2055,1.95313e-08,0.03125,1.95313e-08,0.0,-0.05
2056,1.95313e-08,0.03125,0.835938,0.0,0.0
2057,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2058,1.95313e-08,0.03125,1.95313e-08,0.0,-0.6
2059,1.95313e-08,0.03125,1.95313e-08,1.0,0.2
2060,1.95313e-08,0.03125,0.986328,1.0,0.4083333333333334
2061,1.95313e-08,0.996094,1.95313e-08,1.0,1.0
2062,1.95313e-08,0.03125,0.986328,0.0,-1.0
2063,1.95313e-08,0.03125,0.835938,0.0,-0.6510416666666667
2064,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2065,1.95313e-08,0.03125,1.95313e-08,0.0,0.04999999999999999
2066,0.970703,0.998047,0.996094,0.0,-0.36041666666666666
2067,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2068,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2069,1.95313e-08,0.03125,0.835938,1.0,0.7
2070,1.95313e-08,1.95313e-08,1.95313e-08,1.0,0.5609375
2071,1.95313e-08,0.00195314,1.95313e-08,0.0,0.0
2072,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2073,1.95313e-08,0.03125,0.835938,0.0,0.0
2074,1.95313e-08,0.03125,0.941406,0.0,0.0
2075,1.95313e-08,0.03125,0.835938,1.0,0.16666666666666666
2076,1.95313e-08,0.03125,1.95313e-08,0.0,-0.75
2077,1.95313e-08,0.03125,0.998047,1.0,0.26
2078,1.95313e-08,0.03125,1.95313e-08,1.0,0.1
2079,1.95313e-08,0.357422,1.95313e-08,0.0,-0.26666666666666666
2080,1.95313e-08,0.03125,0.835938,1.0,1.0
2081,1.95313e-08,0.03125,0.986328,0.0,0.010000000000000031
2082,1.95313e-08,0.03125,1.95313e-08,0.0,-0.05714285714285716
2083,1.95313e-08,0.03125,0.835938,1.0,0.19166666666666665
2084,1.95313e-08,0.03125,1.95313e-08,1.0,0.19333333333333333
2085,1.95313e-08,0.03125,1.95313e-08,1.0,0.30000000000000004
2086,1.95313e-08,0.03125,0.503906,0.0,0.0
2087,1.95313e-08,0.03125,0.835938,1.0,0.8375
2088,1.95313e-08,0.03125,1.95313e-08,1.0,0.8
2089,1.95313e-08,0.03125,0.835938,0.0,0.0
2090,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2091,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2092,1.95313e-08,0.03125,0.835938,0.0,-0.5
2093,1.95313e-08,0.03125,1.95313e-08,1.0,0.5
2094,1.95313e-08,0.03125,0.835938,1.0,0.125
2095,1.95313e-08,0.03125,0.835938,1.0,0.125
2096,1.95313e-08,0.03125,0.835938,1.0,0.125
2097,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2098,0.00195314,1.95313e-08,1.95313e-08,1.0,0.3333333333333333
2099,1.95313e-08,0.03125,1.95313e-08,1.0,0.8333333333333334
2100,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2101,1.95313e-08,0.03125,1.95313e-08,1.0,0.8
2102,1.95313e-08,0.03125,0.996094,0.0,-0.35
2103,1.95313e-08,0.939453,0.835938,1.0,0.571875
2104,1.95313e-08,0.746094,0.986328,0.0,0.024603174603174603
2105,1.95313e-08,0.03125,0.0820313,0.0,0.0
2106,1.95313e-08,0.03125,0.0820313,1.0,0.5
2107,1.95313e-08,0.03125,0.0820313,0.0,-0.033333333333333354
2108,1.95313e-08,0.03125,1.95313e-08,1.0,0.8
2109,1.95313e-08,0.785156,0.835938,0.0,0.025000000000000022
2110,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2111,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2112,1.95313e-08,0.832031,1.95313e-08,0.0,0.0
2113,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2114,1.95313e-08,0.802734,0.835938,0.0,0.023162841796875
2115,1.95313e-08,0.03125,0.0820313,1.0,0.30000000000000004
2116,1.95313e-08,0.03125,1.95313e-08,0.0,-0.09062500000000001
2117,1.95313e-08,0.03125,0.835938,0.0,0.054761904761904776
2118,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2119,1.95313e-08,0.03125,0.835938,0.0,-0.2
2120,1.95313e-08,0.00195314,0.84375,1.0,0.5
2121,1.95313e-08,0.03125,1.95313e-08,0.0,-0.25
2122,1.95313e-08,1.95313e-08,0.09375,0.0,-0.26666666666666666
2123,0.00195314,1.95313e-08,0.994141,1.0,0.42000000000000004
2124,1.95313e-08,0.03125,1.95313e-08,1.0,0.2708333333333333
2125,1.95313e-08,0.03125,1.95313e-08,1.0,0.1
2126,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2127,1.95313e-08,0.03125,0.986328,1.0,0.35
2128,0.835938,0.03125,1.95313e-08,1.0,0.6428571428571428
2129,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2130,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2131,1.95313e-08,0.03125,0.986328,0.0,-0.09230769230769231
2132,1.95313e-08,0.03125,0.986328,1.0,0.8333333333333334
2133,1.95313e-08,0.03125,0.835938,1.0,0.6
2134,1.95313e-08,0.03125,1.95313e-08,0.0,0.09999999999999998
2135,1.95313e-08,0.03125,1.95313e-08,1.0,0.8
2136,1.95313e-08,0.03125,0.986328,0.0,0.0
2137,1.95313e-08,0.03125,0.835938,0.0,0.0
2138,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2139,1.95313e-08,1.95313e-08,0.09375,0.0,-0.08333333333333333
2140,1.95313e-08,0.03125,0.986328,0.0,-0.015151515151515148
2141,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2142,1.95313e-08,0.03125,1.95313e-08,0.0,-0.2642857142857143
2143,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2144,0.998047,0.03125,0.835938,0.0,0.0
2145,1.95313e-08,0.03125,0.835938,0.0,0.0
2146,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2147,1.95313e-08,0.03125,0.835938,0.0,0.0
2148,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2149,0.501953,0.998047,0.996094,0.0,0.0
2150,1.95313e-08,0.03125,0.996094,0.0,-0.29333333333333333
2151,1.95313e-08,0.998047,0.986328,1.0,0.45
2152,1.95313e-08,0.03125,1.95313e-08,1.0,0.48863636363636365
2153,1.95313e-08,0.03125,0.835938,0.0,-0.04999999999999999
2154,1.95313e-08,0.03125,0.835938,0.0,0.0
2155,1.95313e-08,0.03125,0.835938,0.0,0.0
2156,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2157,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2158,1.95313e-08,0.03125,1.95313e-08,1.0,0.33565340909090907
2159,1.95313e-08,0.03125,0.986328,1.0,0.2
2160,1.95313e-08,0.03125,0.835938,0.0,0.0
2161,1.95313e-08,0.03125,0.998047,1.0,0.6666666666666666
2162,1.95313e-08,0.03125,0.986328,0.0,-1.0
2163,1.95313e-08,0.03125,0.986328,0.0,-0.15000000000000002
2164,1.95313e-08,0.03125,1.95313e-08,0.0,0.050000000000000024
2165,1.95313e-08,0.03125,1.95313e-08,1.0,0.31714285714285717
2166,1.95313e-08,0.03125,0.503906,1.0,0.5
2167,1.95313e-08,0.03125,1.95313e-08,1.0,0.5
2168,0.681641,0.03125,0.986328,0.0,0.09999999999999999
2169,1.95313e-08,0.03125,1.95313e-08,0.0,-0.25
2170,1.95313e-08,0.03125,0.835938,0.0,-0.4166666666666667
2171,1.95313e-08,0.03125,1.95313e-08,0.0,-0.05
2172,1.95313e-08,0.03125,0.835938,0.0,0.0
2173,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2174,1.95313e-08,0.03125,1.95313e-08,0.0,-0.6
2175,1.95313e-08,0.03125,1.95313e-08,1.0,0.2
2176,1.95313e-08,0.03125,0.986328,1.0,0.4083333333333334
2177,1.95313e-08,0.996094,1.95313e-08,1.0,1.0
2178,1.95313e-08,0.03125,0.986328,0.0,-1.0
2179,1.95313e-08,0.03125,0.835938,0.0,-0.6510416666666667
2180,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2181,1.95313e-08,0.03125,1.95313e-08,0.0,0.04999999999999999
2182,0.970703,0.998047,0.996094,0.0,-0.36041666666666666
2183,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2184,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2185,1.95313e-08,0.03125,0.835938,1.0,0.7
2186,1.95313e-08,1.95313e-08,1.95313e-08,1.0,0.5609375
2187,1.95313e-08,0.00195314,1.95313e-08,0.0,0.0
2188,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2189,1.95313e-08,0.03125,0.835938,0.0,0.0
2190,1.95313e-08,0.03125,0.941406,0.0,0.0
2191,1.95313e-08,0.03125,0.835938,1.0,0.16666666666666666
2192,1.95313e-08,0.03125,1.95313e-08,0.0,-0.75
2193,1.95313e-08,0.03125,0.998047,1.0,0.26
2194,1.95313e-08,0.03125,1.95313e-08,1.0,0.1
2195,1.95313e-08,0.357422,1.95313e-08,0.0,-0.26666666666666666
2196,1.95313e-08,0.03125,0.835938,1.0,1.0
2197,1.95313e-08,0.03125,0.986328,0.0,0.010000000000000031
2198,1.95313e-08,0.03125,1.95313e-08,0.0,-0.05714285714285716
2199,1.95313e-08,0.03125,0.835938,1.0,0.19166666666666665
2200,1.95313e-08,0.03125,1.95313e-08,1.0,0.19333333333333333
2201,1.95313e-08,0.03125,1.95313e-08,1.0,0.30000000000000004
2202,1.95313e-08,0.03125,0.503906,0.0,0.0
2203,1.95313e-08,0.03125,0.835938,1.0,0.8375
2204,1.95313e-08,0.03125,1.95313e-08,1.0,0.8
2205,1.95313e-08,0.03125,0.835938,0.0,0.0
2206,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2207,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2208,1.95313e-08,0.03125,0.835938,0.0,-0.5
2209,1.95313e-08,0.03125,1.95313e-08,1.0,0.5
2210,1.95313e-08,0.03125,0.835938,1.0,0.125
2211,1.95313e-08,0.03125,0.835938,1.0,0.125
2212,1.95313e-08,0.03125,0.835938,1.0,0.125
2213,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2214,0.00195314,1.95313e-08,1.95313e-08,1.0,0.3333333333333333
2215,1.95313e-08,0.03125,1.95313e-08,1.0,0.8333333333333334
2216,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2217,1.95313e-08,0.03125,1.95313e-08,1.0,0.8
2218,1.95313e-08,0.03125,0.996094,0.0,-0.35
2219,1.95313e-08,0.939453,0.835938,1.0,0.571875
2220,1.95313e-08,0.746094,0.986328,0.0,0.024603174603174603
2221,1.95313e-08,0.03125,0.0820313,0.0,0.0
2222,1.95313e-08,0.03125,0.0820313,1.0,0.5
2223,1.95313e-08,0.03125,0.0820313,0.0,-0.033333333333333354
2224,1.95313e-08,0.03125,1.95313e-08,1.0,0.8
2225,1.95313e-08,0.785156,0.835938,0.0,0.025000000000000022
2226,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2227,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2228,1.95313e-08,0.832031,1.95313e-08,0.0,0.0
2229,1.95313e-08,0.998047,0.835938,1.0,0.5666666666666668
2230,1.95313e-08,0.998047,1.95313e-08,0.0,0.0
2231,0.998047,0.03125,0.996094,1.0,0.3333333333333333
2232,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2233,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2234,1.95313e-08,0.03125,0.617188,0.0,-0.31666666666666665
2235,1.95313e-08,0.03125,0.835938,1.0,0.22000000000000003
2236,1.95313e-08,0.03125,0.986328,1.0,0.186969696969697
2237,1.95313e-08,0.03125,0.996094,1.0,0.1958333333333333
2238,1.95313e-08,0.03125,0.0820313,1.0,0.5745
2239,0.835938,0.03125,0.835938,1.0,0.22301587301587303
2240,1.95313e-08,0.03125,1.95313e-08,1.0,0.4
2241,1.95313e-08,0.998047,0.998047,0.0,0.0
2242,1.95313e-08,0.03125,0.996094,0.0,0.0
2243,1.95313e-08,0.802734,0.998047,0.0,0.016049382716049377
2244,1.95313e-08,0.03125,0.835938,0.0,-0.10000000000000002
2245,1.95313e-08,0.03125,0.835938,0.0,-0.31666666666666665
2246,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2247,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2248,1.95313e-08,1.95313e-08,0.0839844,0.0,-0.05
2249,0.00390627,0.75,0.296875,1.0,0.4119999999999999
2250,1.95313e-08,0.03125,0.986328,0.0,-0.07777777777777779
2251,1.95313e-08,0.03125,0.835938,0.0,-0.1
2252,1.95313e-08,0.03125,1.95313e-08,1.0,1.0
2253,0.484375,0.00195314,0.273438,1.0,0.19999999999999998
2254,0.992187,0.03125,1.95313e-08,0.0,0.0
2255,1.95313e-08,0.03125,0.986328,1.0,0.65
2256,1.95313e-08,0.03125,1.95313e-08,1.0,0.22916666666666669
2257,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2258,0.449219,1.95313e-08,0.00195314,1.0,0.3
2259,1.95313e-08,0.03125,0.996094,0.0,-0.12962962962962962
2260,1.95313e-08,0.03125,0.835938,0.0,0.0
2261,1.95313e-08,0.00195314,0.863281,1.0,0.6
2262,1.95313e-08,0.03125,0.835938,1.0,0.29444444444444445
2263,1.95313e-08,1.95313e-08,0.09375,0.0,0.012500000000000011
2264,0.941406,0.03125,0.986328,1.0,0.32499999999999996
2265,1.95313e-08,0.00195314,0.273438,1.0,0.25
2266,1.95313e-08,0.03125,0.835938,0.0,0.0
2267,1.95313e-08,0.03125,1.95313e-08,0.0,-0.11666666666666665
2268,1.95313e-08,0.03125,0.835938,0.0,-0.1
2269,1.95313e-08,0.03125,0.835938,0.0,0.0
2270,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2271,1.95313e-08,0.804687,1.95313e-08,1.0,1.0
2272,1.95313e-08,0.03125,0.835938,1.0,0.19166666666666668
2273,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2274,1.95313e-08,0.03125,0.835938,1.0,0.4125
2275,1.95313e-08,0.03125,0.835938,0.0,0.0
2276,1.95313e-08,0.03125,1.95313e-08,1.0,0.5
2277,1.95313e-08,0.03125,1.95313e-08,1.0,0.7
2278,0.992187,0.03125,1.95313e-08,0.0,0.0
2279,1.95313e-08,0.03125,0.986328,1.0,0.2928571428571428
2280,1.95313e-08,0.03125,0.998047,1.0,0.5
2281,1.95313e-08,0.03125,0.996094,0.0,-0.4
2282,1.95313e-08,0.00195314,0.84375,1.0,0.2777777777777778
2283,1.95313e-08,0.03125,0.835938,1.0,0.25
2284,1.95313e-08,0.03125,0.835938,0.0,0.0
2285,1.95313e-08,0.03125,1.95313e-08,1.0,0.5
2286,1.95313e-08,0.03125,1.95313e-08,1.0,0.25
2287,1.95313e-08,0.03125,1.95313e-08,0.0,-0.05
2288,1.95313e-08,0.03125,0.835938,0.0,0.033333333333333326
2289,1.95313e-08,0.03125,0.986328,0.0,-0.4
2290,1.95313e-08,0.03125,1.95313e-08,1.0,0.125
2291,1.95313e-08,0.03125,0.835938,0.0,0.0
2292,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2293,1.95313e-08,0.03125,0.835938,0.0,0.0
2294,1.95313e-08,0.03125,1.95313e-08,1.0,0.45
2295,1.95313e-08,0.03125,0.835938,1.0,0.625
2296,0.00390627,1.95313e-08,0.00195314,1.0,0.19833333333333336
2297,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2298,1.95313e-08,0.03125,1.95313e-08,1.0,0.5
2299,1.95313e-08,0.03125,1.95313e-08,1.0,0.19128787878787878
2300,1.95313e-08,0.03125,0.998047,0.0,-0.02142857142857144
2301,1.95313e-08,0.00195314,0.84375,0.0,-0.1
2302,1.95313e-08,0.03125,0.835938,0.0,0.0
2303,1.95313e-08,0.998047,0.835938,1.0,0.5666666666666668
2304,1.95313e-08,0.998047,1.95313e-08,0.0,0.0
2305,0.998047,0.03125,0.996094,1.0,0.3333333333333333
2306,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2307,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2308,1.95313e-08,0.03125,0.617188,0.0,-0.31666666666666665
2309,1.95313e-08,0.03125,0.835938,1.0,0.22000000000000003
2310,1.95313e-08,0.03125,0.986328,1.0,0.186969696969697
2311,1.95313e-08,0.03125,0.996094,1.0,0.1958333333333333
2312,1.95313e-08,0.03125,0.0820313,1.0,0.5745
2313,0.835938,0.03125,0.835938,1.0,0.22301587301587303
2314,1.95313e-08,0.03125,1.95313e-08,1.0,0.4
2315,1.95313e-08,0.998047,0.998047,0.0,0.0
2316,1.95313e-08,0.03125,0.996094,0.0,0.0
2317,1.95313e-08,0.802734,0.998047,0.0,0.016049382716049377
2318,1.95313e-08,0.03125,0.835938,0.0,-0.10000000000000002
2319,1.95313e-08,0.03125,0.835938,0.0,-0.31666666666666665
2320,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2321,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2322,1.95313e-08,1.95313e-08,0.0839844,0.0,-0.05
2323,0.00390627,0.75,0.296875,1.0,0.4119999999999999
2324,1.95313e-08,0.03125,0.986328,0.0,-0.07777777777777779
2325,1.95313e-08,0.03125,0.835938,0.0,-0.1
2326,1.95313e-08,0.03125,1.95313e-08,1.0,1.0
2327,0.484375,0.00195314,0.273438,1.0,0.19999999999999998
2328,0.992187,0.03125,1.95313e-08,0.0,0.0
2329,1.95313e-08,0.03125,0.986328,1.0,0.65
2330,1.95313e-08,0.03125,1.95313e-08,1.0,0.22916666666666669
2331,1.95313e-08,0.03125,1.95313e-08,0.0,0.0
2332,0.449219,1.95313e-08,0.00195314,1.0,0.3
2333,1.95313e-08,0.03125,0.996094,0.0,-0.12962962962962962
2334,1.95313e-08,0.03125,0.835938,0.0,0.0
2335,1.95313e-08,0.00195314,0.863281,1.0,0.6
2336,1.95313e-08,0.03125,0.835938,1.0,0.29444444444444445
